,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timestamp
5873,1681862400,30408.63,30284.23,30379.98,1918.82,58215575.2,30319.05,direct,,2023-04-19 00:00:00
5874,1681866000,30347.34,30224.74,30319.05,1883.07,57035037.09,30235.09,direct,,2023-04-19 01:00:00
5875,1681869600,30258.42,30127.37,30235.09,2762.06,83404508.54,30200.67,direct,,2023-04-19 02:00:00
5876,1681873200,30276.03,30176.71,30200.67,1196.0,36145737.6,30211.95,direct,,2023-04-19 03:00:00
5877,1681876800,30237.33,30149.32,30211.95,1627.04,49130096.77,30202.43,direct,,2023-04-19 04:00:00
5878,1681880400,30323.14,30177.09,30202.43,1774.97,53692516.64,30268.79,direct,,2023-04-19 05:00:00
5879,1681884000,30273.57,30010.67,30268.79,3850.79,116010152.05,30011.56,direct,,2023-04-19 06:00:00
5880,1681887600,30121.9,29989.14,30011.56,2938.07,88337294.86,30077.7,direct,,2023-04-19 07:00:00
5881,1681891200,30078.11,29018.99,30077.7,33459.37,982481662.94,29168.83,direct,,2023-04-19 08:00:00
5882,1681894800,29324.21,29045.23,29168.83,7769.54,226771072.51,29200.29,direct,,2023-04-19 09:00:00
5883,1681898400,29279.89,29102.39,29200.29,5803.4,169351813.11,29257.29,direct,,2023-04-19 10:00:00
5884,1681902000,29333.26,29238.32,29257.29,4427.72,129658861.33,29310.06,direct,,2023-04-19 11:00:00
5885,1681905600,29310.2,29186.82,29310.06,3368.45,98479532.8,29219.17,direct,,2023-04-19 12:00:00
5886,1681909200,29333.85,29182.06,29219.17,3683.93,107817356.54,29332.82,direct,,2023-04-19 13:00:00
5887,1681912800,29499.17,29330.98,29332.82,5361.18,157693192.73,29393.12,direct,,2023-04-19 14:00:00
5888,1681916400,29426.75,29134.27,29393.12,5503.54,161043687.2,29260.67,direct,,2023-04-19 15:00:00
5889,1681920000,29365.42,29239.83,29260.67,2796.7,81977985.13,29315.43,direct,,2023-04-19 16:00:00
5890,1681923600,29323.65,29091.03,29315.43,3811.18,111399050.48,29315.77,direct,,2023-04-19 17:00:00
5891,1681927200,29353.32,29219.68,29315.77,3309.22,96918468.19,29277.77,direct,,2023-04-19 18:00:00
5892,1681930800,29344.47,29204.57,29277.77,2345.01,68653375.63,29226.08,direct,,2023-04-19 19:00:00
5893,1681934400,29312.68,29155.08,29226.08,3239.47,94674224.82,29236.71,direct,,2023-04-19 20:00:00
5894,1681938000,29240.77,28825.76,29236.71,7338.44,213136430.96,29166.05,direct,,2023-04-19 21:00:00
5895,1681941600,29232.62,29039.55,29166.05,2852.73,83093787.39,29075.97,direct,,2023-04-19 22:00:00
5896,1681945200,29087.5,28579.25,29075.97,14912.64,428906895.71,28800.16,direct,,2023-04-19 23:00:00
5897,1681948800,28962.57,28678.36,28800.16,5051.37,145685759.11,28920.38,direct,,2023-04-20 00:00:00
5898,1681952400,28996.75,28840.98,28920.38,2985.43,86318893.94,28934.64,direct,,2023-04-20 01:00:00
5899,1681956000,28957.22,28720.44,28934.64,2641.62,76158553.03,28741.74,direct,,2023-04-20 02:00:00
5900,1681959600,28881.64,28556.0,28741.74,4458.49,128191394.4,28858.69,direct,,2023-04-20 03:00:00
5901,1681963200,28953.21,28846.28,28858.69,2560.92,74010407.7,28867.61,direct,,2023-04-20 04:00:00
5902,1681966800,28943.13,28819.25,28867.61,1878.52,54233039.09,28891.99,direct,,2023-04-20 05:00:00
5903,1681970400,29083.78,28891.95,28891.99,3352.82,97164111.0,28927.82,direct,,2023-04-20 06:00:00
5904,1681974000,28946.1,28853.19,28927.82,2412.91,69735629.2,28869.15,direct,,2023-04-20 07:00:00
5905,1681977600,28950.45,28742.63,28869.15,3223.81,93024720.53,28827.09,direct,,2023-04-20 08:00:00
5906,1681981200,28907.33,28821.62,28827.09,1842.0,53171478.77,28865.61,direct,,2023-04-20 09:00:00
5907,1681984800,28905.97,28780.65,28865.61,1972.78,56884460.34,28854.84,direct,,2023-04-20 10:00:00
5908,1681988400,28859.85,28591.32,28854.84,4840.06,138934485.94,28608.19,direct,,2023-04-20 11:00:00
5909,1681992000,28962.51,28353.73,28608.19,10579.78,303590268.44,28893.73,direct,,2023-04-20 12:00:00
5910,1681995600,28898.51,28719.72,28893.73,4548.13,131009491.5,28819.98,direct,,2023-04-20 13:00:00
5911,1681999200,28872.27,28679.95,28819.98,3256.5,93726555.45,28719.94,direct,,2023-04-20 14:00:00
5912,1682002800,28733.54,28447.3,28719.94,6718.26,192315158.93,28507.18,direct,,2023-04-20 15:00:00
5913,1682006400,28656.64,28268.57,28507.18,9465.87,269622890.8,28443.0,direct,,2023-04-20 16:00:00
5914,1682010000,28606.5,28353.34,28443.0,4626.83,131771911.42,28452.52,direct,,2023-04-20 17:00:00
5915,1682013600,28526.02,28281.41,28452.52,5606.66,159075267.0,28361.15,direct,,2023-04-20 18:00:00
5916,1682017200,28362.45,28011.27,28361.15,9742.74,274310739.58,28106.0,direct,,2023-04-20 19:00:00
5917,1682020800,28320.37,28018.06,28106.0,4843.27,136470084.46,28204.78,direct,,2023-04-20 20:00:00
5918,1682024400,28285.62,28161.09,28204.78,2654.5,74888026.93,28230.17,direct,,2023-04-20 21:00:00
5919,1682028000,28362.68,28178.47,28230.17,3295.36,93177356.36,28249.81,direct,,2023-04-20 22:00:00
5920,1682031600,28318.57,28185.41,28249.81,2448.27,69172430.8,28243.42,direct,,2023-04-20 23:00:00
5921,1682035200,28371.47,28093.03,28243.42,4732.89,133654412.75,28290.96,direct,,2023-04-21 00:00:00
5922,1682038800,28319.71,28192.01,28290.96,1769.35,49966198.19,28201.8,direct,,2023-04-21 01:00:00
5923,1682042400,28247.12,28140.15,28201.8,1792.3,50562208.21,28247.11,direct,,2023-04-21 02:00:00
5924,1682046000,28332.98,28242.32,28247.11,1662.4,47027453.89,28320.56,direct,,2023-04-21 03:00:00
5925,1682049600,28345.86,28227.2,28320.56,1437.39,40670176.79,28236.65,direct,,2023-04-21 04:00:00
5926,1682053200,28257.1,28157.26,28236.65,2032.89,57367029.16,28158.87,direct,,2023-04-21 05:00:00
5927,1682056800,28215.3,27819.11,28158.87,9639.23,269879291.04,27916.55,direct,,2023-04-21 06:00:00
5928,1682060400,28173.25,27840.84,27916.55,7504.96,209989967.37,28155.45,direct,,2023-04-21 07:00:00
5929,1682064000,28235.08,28016.17,28155.45,3900.22,109647130.68,28072.79,direct,,2023-04-21 08:00:00
5930,1682067600,28111.51,27969.68,28072.79,2601.19,72953120.33,28060.61,direct,,2023-04-21 09:00:00
5931,1682071200,28151.95,27940.06,28060.61,2914.05,81744379.04,28001.33,direct,,2023-04-21 10:00:00
5932,1682074800,28093.3,27921.75,28001.33,3406.34,95405451.78,28065.89,direct,,2023-04-21 11:00:00
5933,1682078400,28229.75,27967.21,28065.89,3967.51,111606465.9,28218.42,direct,,2023-04-21 12:00:00
5934,1682082000,28306.92,28094.48,28218.42,4570.24,128950685.38,28113.25,direct,,2023-04-21 13:00:00
5935,1682085600,28220.28,28037.74,28113.25,5284.84,148537212.46,28060.05,direct,,2023-04-21 14:00:00
5936,1682089200,28138.16,27985.55,28060.05,5345.1,149999089.33,28040.89,direct,,2023-04-21 15:00:00
5937,1682092800,28090.53,27953.35,28040.89,3932.09,110165560.8,28043.55,direct,,2023-04-21 16:00:00
5938,1682096400,28057.85,27783.08,28043.55,6095.59,170083722.61,27901.7,direct,,2023-04-21 17:00:00
5939,1682100000,27988.83,27724.09,27901.7,3936.45,109662469.81,27783.9,direct,,2023-04-21 18:00:00
5940,1682103600,27799.33,27190.22,27783.9,16616.26,455425949.27,27279.83,direct,,2023-04-21 19:00:00
5941,1682107200,27407.78,27173.24,27279.83,6400.8,174785866.05,27272.41,direct,,2023-04-21 20:00:00
5942,1682110800,27376.71,27239.34,27272.41,3256.23,88901228.17,27280.41,direct,,2023-04-21 21:00:00
5943,1682114400,27349.41,27136.46,27280.41,3785.9,103136087.96,27265.03,direct,,2023-04-21 22:00:00
5944,1682118000,27338.39,27216.55,27265.03,2210.06,60321778.26,27262.69,direct,,2023-04-21 23:00:00
5945,1682121600,27331.45,27216.63,27262.69,1896.58,51718731.59,27224.58,direct,,2023-04-22 00:00:00
5946,1682125200,27308.39,27143.14,27224.58,2178.27,59319138.11,27291.3,direct,,2023-04-22 01:00:00
5947,1682128800,27320.7,27235.23,27291.3,1737.23,47375669.32,27241.44,direct,,2023-04-22 02:00:00
5948,1682132400,27364.96,27235.79,27241.44,1510.47,41235545.0,27321.19,direct,,2023-04-22 03:00:00
5949,1682136000,27368.47,27302.99,27321.19,1478.67,40418256.16,27347.37,direct,,2023-04-22 04:00:00
5950,1682139600,27395.79,27307.71,27347.37,1570.46,42942602.3,27395.67,direct,,2023-04-22 05:00:00
5951,1682143200,27395.75,27304.0,27395.67,1349.05,36878971.18,27345.17,direct,,2023-04-22 06:00:00
5952,1682146800,27351.22,27227.04,27345.17,1668.48,45530406.56,27277.61,direct,,2023-04-22 07:00:00
5953,1682150400,27307.27,27190.01,27277.61,1906.19,51945401.8,27211.89,direct,,2023-04-22 08:00:00
5954,1682154000,27271.37,27211.88,27211.89,1528.65,41634964.73,27239.23,direct,,2023-04-22 09:00:00
5955,1682157600,27264.78,27185.31,27239.23,1729.76,47093142.69,27250.25,direct,,2023-04-22 10:00:00
5956,1682161200,27321.04,27239.64,27250.25,1388.5,37863767.39,27286.82,direct,,2023-04-22 11:00:00
5957,1682164800,27357.92,27283.17,27286.82,1645.38,44952769.24,27338.91,direct,,2023-04-22 12:00:00
5958,1682168400,27357.68,27232.98,27338.91,1330.59,36319162.34,27255.01,direct,,2023-04-22 13:00:00
5959,1682172000,27494.1,27246.01,27255.01,2748.05,75257291.65,27475.94,direct,,2023-04-22 14:00:00
5960,1682175600,27559.81,27386.29,27475.94,3531.39,97013985.01,27488.74,direct,,2023-04-22 15:00:00
5961,1682179200,27691.82,27488.71,27488.74,4742.72,130967137.72,27585.73,direct,,2023-04-22 16:00:00
5962,1682182800,27790.51,27568.86,27585.73,3060.66,84746802.76,27669.08,direct,,2023-04-22 17:00:00
5963,1682186400,27675.71,27525.36,27669.08,1948.08,53776543.37,27600.74,direct,,2023-04-22 18:00:00
5964,1682190000,27654.84,27586.68,27600.74,1716.22,47419368.51,27621.21,direct,,2023-04-22 19:00:00
5965,1682193600,27697.73,27621.07,27621.21,1605.06,44397597.5,27634.44,direct,,2023-04-22 20:00:00
5966,1682197200,27668.7,27568.53,27634.44,1138.16,31432122.7,27668.7,direct,,2023-04-22 21:00:00
5967,1682200800,27867.29,27650.54,27668.7,4210.15,116972155.83,27852.68,direct,,2023-04-22 22:00:00
5968,1682204400,27880.58,27801.3,27852.68,1863.32,51859603.44,27815.57,direct,,2023-04-22 23:00:00
5969,1682208000,27816.37,27427.45,27815.57,3703.1,102193018.16,27541.45,direct,,2023-04-23 00:00:00
5970,1682211600,27660.18,27480.43,27541.45,2001.64,55196612.03,27551.73,direct,,2023-04-23 01:00:00
5971,1682215200,27600.26,27487.07,27551.73,1590.14,43811726.55,27592.61,direct,,2023-04-23 02:00:00
5972,1682218800,27641.39,27534.99,27592.61,1902.01,52467074.25,27559.05,direct,,2023-04-23 03:00:00
5973,1682222400,27627.47,27547.75,27559.05,1023.17,28226283.97,27606.51,direct,,2023-04-23 04:00:00
5974,1682226000,27620.02,27536.33,27606.51,1221.92,33696178.66,27585.58,direct,,2023-04-23 05:00:00
5975,1682229600,27624.93,27560.75,27585.58,1192.98,32922160.28,27589.09,direct,,2023-04-23 06:00:00
5976,1682233200,27749.28,27551.05,27589.09,2393.35,66196423.58,27720.12,direct,,2023-04-23 07:00:00
5977,1682236800,27773.13,27670.2,27720.12,1992.78,55228900.1,27710.26,direct,,2023-04-23 08:00:00
5978,1682240400,27724.37,27590.71,27710.26,1355.93,37500859.61,27629.65,direct,,2023-04-23 09:00:00
